day,month,time,location,direction,volume
1,3,1400,Example,1,4331
1,3,1500,Example,0,4814
1,3,1500,Example,1,4912
1,3,1600,Example,0,6010
1,3,1600,Example,1,6444
1,3,1700,Example,0,6060
1,3,1700,Example,1,6368
1,3,1800,Example,0,4824
1,3,1800,Example,1,4376
1,3,1900,Example,0,3302
1,3,1900,Example,1,3327
1,3,2000,Example,0,2095
1,3,2000,Example,1,2386
1,3,2100,Example,0,1610
1,3,2100,Example,1,1913
1,3,2200,Example,0,1206
1,3,2200,Example,1,1613
1,3,2300,Example,0,682
1,3,2300,Example,1,866
2,3,0,Example,0,357
2,3,0,Example,1,735
2,3,100,Example,0,165
2,3,100,Example,1,253
2,3,200,Example,0,197
2,3,200,Example,1,193
2,3,300,Example,0,369
2,3,300,Example,1,172
2,3,400,Example,0,1033
2,3,400,Example,1,422
2,3,500,Example,0,1660
2,3,500,Example,1,989
2,3,600,Example,0,3160
2,3,600,Example,1,3452
2,3,700,Example,0,5826
2,3,700,Example,1,4955
2,3,800,Example,0,6091
2,3,800,Example,1,5093
2,3,900,Example,0,5191
2,3,900,Example,1,4663
2,3,1000,Example,0,4378
2,3,1000,Example,1,3913
2,3,1100,Example,0,4001
2,3,1100,Example,1,3909
2,3,1200,Example,0,4003
2,3,1200,Example,1,4157
2,3,1300,Example,0,4257
2,3,1300,Example,1,4211
2,3,1400,Example,0,4421
2,3,1400,Example,1,4317
2,3,1500,Example,0,4845
2,3,1500,Example,1,4778
2,3,1600,Example,0,6039
2,3,1600,Example,1,6232
2,3,1700,Example,0,5863
2,3,1700,Example,1,6295
2,3,1800,Example,0,5098
2,3,1800,Example,1,4577
2,3,1900,Example,0,3672
2,3,1900,Example,1,3609
2,3,2000,Example,0,2275
2,3,2000,Example,1,2587
2,3,2100,Example,0,1776
2,3,2100,Example,1,2199
2,3,2200,Example,0,1338
2,3,2200,Example,1,1819
2,3,2300,Example,0,774
2,3,2300,Example,1,1112
3,3,0,Example,0,359
3,3,0,Example,1,771
3,3,100,Example,0,191
3,3,100,Example,1,252
3,3,200,Example,0,200
3,3,200,Example,1,197
3,3,300,Example,0,415
3,3,300,Example,1,204
3,3,400,Example,0,977
3,3,400,Example,1,454
3,3,500,Example,0,1511
3,3,500,Example,1,944
3,3,600,Example,0,3236
3,3,600,Example,1,3412
3,3,700,Example,0,6105
3,3,700,Example,1,5521
3,3,800,Example,0,5900
3,3,800,Example,1,4611
3,3,900,Example,0,5065
3,3,900,Example,1,4656
3,3,1000,Example,0,4198
3,3,1000,Example,1,4060
3,3,1100,Example,0,4011
3,3,1100,Example,1,4067
3,3,1200,Example,0,4257
3,3,1200,Example,1,4236
3,3,1300,Example,0,4590
3,3,1300,Example,1,4506
3,3,1400,Example,0,4564
3,3,1400,Example,1,4577
3,3,1500,Example,0,5026
3,3,1500,Example,1,4986
3,3,1600,Example,0,6214
3,3,1600,Example,1,6363
3,3,1700,Example,0,6123
3,3,1700,Example,1,6556
3,3,1800,Example,0,5241
3,3,1800,Example,1,4973
3,3,1900,Example,0,3736
3,3,1900,Example,1,3706
3,3,2000,Example,0,2543
3,3,2000,Example,1,2748
3,3,2100,Example,0,2027
3,3,2100,Example,1,2459
3,3,2200,Example,0,1289
3,3,2200,Example,1,1823
3,3,2300,Example,0,793
3,3,2300,Example,1,998
4,3,0,Example,0,429
4,3,0,Example,1,719
4,3,100,Example,0,207
4,3,100,Example,1,299
4,3,200,Example,0,226
4,3,200,Example,1,186
4,3,300,Example,0,413
4,3,300,Example,1,220
4,3,400,Example,0,1085
4,3,400,Example,1,422
4,3,500,Example,0,1514
4,3,500,Example,1,1054
4,3,600,Example,0,3247
4,3,600,Example,1,3466
4,3,700,Example,0,6280
4,3,700,Example,1,5517
4,3,800,Example,0,5739
4,3,800,Example,1,4706
4,3,900,Example,0,4695
4,3,900,Example,1,4667
4,3,1000,Example,0,4312
4,3,1000,Example,1,4162
4,3,1100,Example,0,4343
4,3,1100,Example,1,4316
4,3,1200,Example,0,4498
4,3,1200,Example,1,4599
4,3,1300,Example,0,4818
4,3,1300,Example,1,4649
4,3,1400,Example,0,4979
4,3,1400,Example,1,5262
4,3,1500,Example,0,5603
4,3,1500,Example,1,5836
4,3,1600,Example,0,6181
4,3,1600,Example,1,6284
4,3,1700,Example,0,5946
4,3,1700,Example,1,5879
4,3,1800,Example,0,5262
4,3,1800,Example,1,4709
4,3,1900,Example,0,4178
4,3,1900,Example,1,3972
4,3,2000,Example,0,2979
4,3,2000,Example,1,3332
4,3,2100,Example,0,2238
4,3,2100,Example,1,2620
4,3,2200,Example,0,1458
4,3,2200,Example,1,1830
4,3,2300,Example,0,917
4,3,2300,Example,1,1297
5,3,0,Example,0,563
5,3,0,Example,1,830
5,3,100,Example,0,328
5,3,100,Example,1,366
5,3,200,Example,0,294
5,3,200,Example,1,259
5,3,300,Example,0,485
5,3,300,Example,1,253
5,3,400,Example,0,1018
5,3,400,Example,1,387
5,3,500,Example,0,1234
5,3,500,Example,1,748
5,3,600,Example,0,1338
5,3,600,Example,1,1229
5,3,700,Example,0,1822
5,3,700,Example,1,1460
5,3,800,Example,0,2012
5,3,800,Example,1,1660
5,3,900,Example,0,2603
5,3,900,Example,1,2223
5,3,1000,Example,0,3292
5,3,1000,Example,1,2967
5,3,1100,Example,0,3915
5,3,1100,Example,1,3680
5,3,1200,Example,0,4279
5,3,1200,Example,1,4133
5,3,1300,Example,0,4124
5,3,1300,Example,1,4078
5,3,1400,Example,0,3639
5,3,1400,Example,1,3870
5,3,1500,Example,0,3227
5,3,1500,Example,1,3240
5,3,1600,Example,0,3133
5,3,1600,Example,1,3141
5,3,1700,Example,0,2922
5,3,1700,Example,1,3206
5,3,1800,Example,0,2621
5,3,1800,Example,1,2777
5,3,1900,Example,0,2256
5,3,1900,Example,1,2426
5,3,2000,Example,0,1590
5,3,2000,Example,1,1920
5,3,2100,Example,0,1247
5,3,2100,Example,1,1425
5,3,2200,Example,0,936
5,3,2200,Example,1,1369
5,3,2300,Example,0,908
5,3,2300,Example,1,1096
6,3,0,Example,0,543
6,3,0,Example,1,1038
6,3,100,Example,0,363
6,3,100,Example,1,817
6,3,200,Example,0,272
6,3,200,Example,1,308
6,3,300,Example,0,425
6,3,300,Example,1,309
6,3,400,Example,0,916
6,3,400,Example,1,416
6,3,500,Example,0,999
6,3,500,Example,1,715
6,3,600,Example,0,1077
6,3,600,Example,1,1075
6,3,700,Example,0,1575
6,3,700,Example,1,1245
6,3,800,Example,0,2052
6,3,800,Example,1,1853
6,3,900,Example,0,2659
6,3,900,Example,1,2685
6,3,1000,Example,0,3423
6,3,1000,Example,1,3400
6,3,1100,Example,0,4061
6,3,1100,Example,1,3866
6,3,1200,Example,0,4526
6,3,1200,Example,1,4442
6,3,1300,Example,0,4452
6,3,1300,Example,1,4627
6,3,1400,Example,0,4101
6,3,1400,Example,1,4488
6,3,1500,Example,0,4009
