day,month,time,location,direction,volume
6,4,1800,Example,1,3473
6,4,1900,Example,0,2659
6,4,1900,Example,1,2682
6,4,2000,Example,0,1903
6,4,2000,Example,1,2031
6,4,2100,Example,0,1327
6,4,2100,Example,1,1506
6,4,2200,Example,0,977
6,4,2200,Example,1,1004
6,4,2300,Example,0,855
6,4,2300,Example,1,1003
7,4,0,Example,0,585
7,4,0,Example,1,915
7,4,100,Example,0,351
7,4,100,Example,1,663
7,4,200,Example,0,249
7,4,200,Example,1,268
7,4,300,Example,0,404
7,4,300,Example,1,217
7,4,400,Example,0,842
7,4,400,Example,1,327
7,4,500,Example,0,771
7,4,500,Example,1,532
7,4,600,Example,0,697
7,4,600,Example,1,643
7,4,700,Example,0,1098
7,4,700,Example,1,826
7,4,800,Example,0,1343
7,4,800,Example,1,1015
7,4,900,Example,0,1505
7,4,900,Example,1,1579
7,4,1000,Example,0,1942
7,4,1000,Example,1,2114
7,4,1100,Example,0,2669
7,4,1100,Example,1,2948
7,4,1200,Example,0,3362
7,4,1200,Example,1,3743
7,4,1300,Example,0,4332
7,4,1300,Example,1,3996
7,4,1400,Example,0,4086
7,4,1400,Example,1,3964
7,4,1500,Example,0,3475
7,4,1500,Example,1,3438
7,4,1600,Example,0,3090
7,4,1600,Example,1,3112
7,4,1700,Example,0,3029
7,4,1700,Example,1,2851
7,4,1800,Example,0,3213
7,4,1800,Example,1,3083
7,4,1900,Example,0,3007
7,4,1900,Example,1,2735
7,4,2000,Example,0,2263
7,4,2000,Example,1,2310
7,4,2100,Example,0,1699
7,4,2100,Example,1,1807
7,4,2200,Example,0,1168
7,4,2200,Example,1,1274
7,4,2300,Example,0,762
7,4,2300,Example,1,1063
1,4,0,Example,0,424
1,4,0,Example,1,949
1,4,100,Example,0,276
1,4,100,Example,1,444
1,4,200,Example,0,250
1,4,200,Example,1,237
1,4,300,Example,0,420
1,4,300,Example,1,233
1,4,400,Example,0,801
1,4,400,Example,1,371
1,4,500,Example,0,928
1,4,500,Example,1,623
1,4,600,Example,0,1117
1,4,600,Example,1,925
1,4,700,Example,0,1353
1,4,700,Example,1,1007
1,4,800,Example,0,1392
1,4,800,Example,1,1269
1,4,900,Example,0,2053
1,4,900,Example,1,1875
1,4,1000,Example,0,2826
1,4,1000,Example,1,2786
1,4,1100,Example,0,3575
1,4,1100,Example,1,3810
1,4,1200,Example,0,4374
1,4,1200,Example,1,4527
1,4,1300,Example,0,4796
1,4,1300,Example,1,4805
1,4,1400,Example,0,5085
1,4,1400,Example,1,4512
1,4,1500,Example,0,4954
1,4,1500,Example,1,4244
1,4,1600,Example,0,4814
1,4,1600,Example,1,4031
1,4,1700,Example,0,4689
1,4,1700,Example,1,4121
1,4,1800,Example,0,4161
1,4,1800,Example,1,3726
1,4,1900,Example,0,3596
1,4,1900,Example,1,3145
1,4,2000,Example,0,2686
1,4,2000,Example,1,2583
1,4,2100,Example,0,2011
1,4,2100,Example,1,1928
1,4,2200,Example,0,1312
1,4,2200,Example,1,1386
1,4,2300,Example,0,783
1,4,2300,Example,1,1027
2,4,0,Example,0,454
2,4,0,Example,1,901
2,4,100,Example,0,230
2,4,100,Example,1,418
2,4,200,Example,0,187
2,4,200,Example,1,250
2,4,300,Example,0,387
2,4,300,Example,1,197
2,4,400,Example,0,1157
2,4,400,Example,1,404
2,4,500,Example,0,1679
2,4,500,Example,1,1180
2,4,600,Example,0,3349
2,4,600,Example,1,3124
2,4,700,Example,0,5850
2,4,700,Example,1,4976
2,4,800,Example,0,5841
2,4,800,Example,1,4985
2,4,900,Example,0,4542
2,4,900,Example,1,4320
2,4,1000,Example,0,4317
2,4,1000,Example,1,4173
2,4,1100,Example,0,4534
2,4,1100,Example,1,4484
2,4,1200,Example,0,4713
2,4,1200,Example,1,4709
2,4,1300,Example,0,4836
2,4,1300,Example,1,4626
2,4,1400,Example,0,4523
2,4,1400,Example,1,4790
2,4,1500,Example,0,5517
2,4,1500,Example,1,4957
2,4,1600,Example,0,6161
2,4,1600,Example,1,6290
2,4,1700,Example,0,6334
2,4,1700,Example,1,6411
2,4,1800,Example,0,5111
2,4,1800,Example,1,4655
2,4,1900,Example,0,3596
2,4,1900,Example,1,3343
2,4,2000,Example,0,2432
2,4,2000,Example,1,2692
2,4,2100,Example,0,1709
2,4,2100,Example,1,2022
2,4,2200,Example,0,1341
2,4,2200,Example,1,1392
2,4,2300,Example,0,867
2,4,2300,Example,1,1204
3,4,0,Example,0,488
3,4,0,Example,1,911
3,4,100,Example,0,263
3,4,100,Example,1,532
3,4,200,Example,0,237
3,4,200,Example,1,279
3,4,300,Example,0,481
3,4,300,Example,1,263
3,4,400,Example,0,1123
3,4,400,Example,1,478
3,4,500,Example,0,1624
3,4,500,Example,1,1107
3,4,600,Example,0,3126
3,4,600,Example,1,3102
3,4,700,Example,0,6104
3,4,700,Example,1,5034
3,4,800,Example,0,5760
3,4,800,Example,1,4853
3,4,900,Example,0,4732
3,4,900,Example,1,4529
3,4,1000,Example,0,4497
3,4,1000,Example,1,4162
3,4,1100,Example,0,4397
3,4,1100,Example,1,4378
3,4,1200,Example,0,4730
3,4,1200,Example,1,4700
3,4,1300,Example,0,4732
3,4,1300,Example,1,4791
3,4,1400,Example,0,4779
3,4,1400,Example,1,4970
3,4,1500,Example,0,5288
3,4,1500,Example,1,5264
3,4,1600,Example,0,5200
3,4,1600,Example,1,6030
3,4,1700,Example,0,4641
3,4,1700,Example,1,6269
3,4,1800,Example,0,5450
3,4,1800,Example,1,5248
3,4,1900,Example,0,4047
3,4,1900,Example,1,3557
3,4,2000,Example,0,2569
3,4,2000,Example,1,2934
3,4,2100,Example,0,1923
3,4,2100,Example,1,2169
3,4,2200,Example,0,1417
3,4,2200,Example,1,1748
