day,month,time,location,direction,volume
4,10,1700,Example,1,6461
4,10,1800,Example,0,5126
4,10,1800,Example,1,5242
4,10,1900,Example,0,3825
4,10,1900,Example,1,4007
4,10,2000,Example,0,2726
4,10,2000,Example,1,2871
4,10,2100,Example,0,1878
4,10,2100,Example,1,2357
4,10,2200,Example,0,1625
4,10,2200,Example,1,1757
4,10,2300,Example,0,998
4,10,2300,Example,1,1305
5,10,0,Example,0,573
5,10,0,Example,1,996
5,10,100,Example,0,276
5,10,100,Example,1,746
5,10,200,Example,0,232
5,10,200,Example,1,278
5,10,300,Example,0,543
5,10,300,Example,1,250
5,10,400,Example,0,1181
5,10,400,Example,1,509
5,10,500,Example,0,1520
5,10,500,Example,1,1074
5,10,600,Example,0,3449
5,10,600,Example,1,3288
5,10,700,Example,0,6259
5,10,700,Example,1,5435
5,10,800,Example,0,5844
5,10,800,Example,1,5038
5,10,900,Example,0,4770
5,10,900,Example,1,4426
5,10,1000,Example,0,4363
5,10,1000,Example,1,4183
5,10,1100,Example,0,4466
5,10,1100,Example,1,4363
5,10,1200,Example,0,5016
5,10,1200,Example,1,4889
5,10,1300,Example,0,5155
5,10,1300,Example,1,5408
5,10,1400,Example,0,5305
5,10,1400,Example,1,5608
5,10,1500,Example,0,6021
5,10,1500,Example,1,6332
5,10,1600,Example,0,6230
5,10,1600,Example,1,5996
5,10,1700,Example,0,5420
5,10,1700,Example,1,5102
5,10,1800,Example,0,4852
5,10,1800,Example,1,4376
5,10,1900,Example,0,3976
5,10,1900,Example,1,3944
5,10,2000,Example,0,2784
5,10,2000,Example,1,3005
5,10,2100,Example,0,1985
5,10,2100,Example,1,2146
5,10,2200,Example,0,1560
5,10,2200,Example,1,1854
5,10,2300,Example,0,1093
5,10,2300,Example,1,1544
6,10,0,Example,0,633
6,10,0,Example,1,1163
6,10,100,Example,0,446
6,10,100,Example,1,679
6,10,200,Example,0,302
6,10,200,Example,1,393
6,10,300,Example,0,471
6,10,300,Example,1,293
6,10,400,Example,0,1057
6,10,400,Example,1,439
6,10,500,Example,0,1040
6,10,500,Example,1,841
6,10,600,Example,0,1507
6,10,600,Example,1,1172
6,10,700,Example,0,2204
6,10,700,Example,1,1778
6,10,800,Example,0,2857
6,10,800,Example,1,2735
6,10,900,Example,0,3907
6,10,900,Example,1,3593
6,10,1000,Example,0,4203
6,10,1000,Example,1,3987
6,10,1100,Example,0,4837
6,10,1100,Example,1,4747
6,10,1200,Example,0,5052
6,10,1200,Example,1,5151
6,10,1300,Example,0,5002
6,10,1300,Example,1,5178
6,10,1400,Example,0,4811
6,10,1400,Example,1,4924
6,10,1500,Example,0,4553
6,10,1500,Example,1,4988
6,10,1600,Example,0,4568
6,10,1600,Example,1,4684
6,10,1700,Example,0,4249
6,10,1700,Example,1,4431
